Date,Open,High,Low,Close,Adj Close,Volume
1988-05-09,1.473214,1.473214,1.410714,1.446429,1.191818,125344800
1988-05-16,1.446429,1.500000,1.375000,1.383929,1.140320,193684400
1988-05-23,1.375000,1.428571,1.334821,1.419643,1.172065,157794000
1988-05-30,1.428571,1.544643,1.419643,1.535714,1.267894,165480000
1988-06-06,1.526786,1.625000,1.526786,1.589286,1.312123,295400000
1988-06-13,1.607143,1.642857,1.580357,1.598214,1.319494,191556400
1988-06-20,1.584821,1.638393,1.566964,1.607143,1.326865,135965200
1988-06-27,1.589286,1.674107,1.589286,1.660714,1.371095,149716000
1988-07-04,1.660714,1.696429,1.607143,1.616071,1.334237,118000400
1988-07-11,1.625000,1.625000,1.580357,1.607143,1.326865,108883600
1988-07-18,1.620536,1.642857,1.517857,1.517857,1.253151,152191200
1988-07-25,1.526786,1.589286,1.508929,1.584821,1.308437,143894800
1988-08-01,1.589286,1.633929,1.571429,1.580357,1.304752,109911200
1988-08-08,1.589286,1.598214,1.491071,1.517857,1.253151,132826400
1988-08-15,1.508929,1.544643,1.446429,1.455357,1.201550,177450000
1988-08-22,1.437500,1.455357,1.401786,1.437500,1.189048,156769200
1988-08-29,1.455357,1.468750,1.375000,1.419643,1.174277,194630800
1988-09-05,1.428571,1.464286,1.348214,1.446429,1.196433,191122400
1988-09-12,1.464286,1.526786,1.428571,1.508929,1.248131,198951200
1988-09-19,1.500000,1.580357,1.473214,1.562500,1.292444,133327600
1988-09-26,1.562500,1.580357,1.517857,1.544643,1.277673,133420000
1988-10-03,1.535714,1.544643,1.370536,1.419643,1.174277,222745600
1988-10-10,1.410714,1.419643,1.339286,1.383929,1.144736,245462000
1988-10-17,1.375000,1.491071,1.366071,1.464286,1.211205,202669600
1988-10-24,1.473214,1.473214,1.366071,1.375000,1.137350,159308800
1988-10-31,1.383929,1.383929,1.312500,1.348214,1.115194,247844800
1988-11-07,1.330357,1.419643,1.321429,1.375000,1.137350,183733200
1988-11-14,1.383929,1.401786,1.348214,1.357143,1.122579,112551600
1988-11-21,1.339286,1.348214,1.267857,1.303571,1.078267,151594800
1988-11-28,1.303571,1.424107,1.285714,1.401786,1.162565,236437600
1988-12-05,1.410714,1.428571,1.383929,1.397321,1.158862,115474800
1988-12-12,1.401786,1.446429,1.366071,1.433036,1.188482,182448000
1988-12-19,1.437500,1.500000,1.428571,1.468750,1.218101,224366800
1988-12-26,1.464286,1.482143,1.419643,1.437500,1.192184,77758800
1989-01-02,1.437500,1.553571,1.428571,1.522321,1.262530,211489600
1989-01-09,1.535714,1.553571,1.473214,1.544643,1.281043,170744000
1989-01-16,1.544643,1.571429,1.410714,1.464286,1.214399,460712000
1989-01-23,1.455357,1.504464,1.294643,1.343750,1.114433,731799600
1989-01-30,1.343750,1.437500,1.312500,1.401786,1.162565,546702800
1989-02-06,1.410714,1.410714,1.321429,1.330357,1.103326,237014400
1989-02-13,1.312500,1.330357,1.258929,1.312500,1.088516,457483600
1989-02-20,1.316964,1.348214,1.285714,1.285714,1.069240,169094800
1989-02-27,1.285714,1.312500,1.214286,1.241071,1.032113,306544000
1989-03-06,1.250000,1.294643,1.223214,1.250000,1.039539,220413200
1989-03-13,1.250000,1.276786,1.214286,1.245536,1.035826,203117600
1989-03-20,1.250000,1.267857,1.205357,1.227679,1.020975,143351600
1989-03-27,1.223214,1.276786,1.196429,1.272321,1.058102,164477600
1989-04-03,1.267857,1.339286,1.209821,1.334821,1.110079,228407200
1989-04-10,1.330357,1.410714,1.312500,1.383929,1.150918,243614000
1989-04-17,1.375000,1.486607,1.357143,1.433036,1.191756,355499200
1989-04-24,1.428571,1.446429,1.375000,1.392857,1.158343,164085600
1989-05-01,1.375000,1.526786,1.375000,1.482143,1.232595,291653600
1989-05-08,1.482143,1.607143,1.482143,1.607143,1.336549,388805200
1989-05-15,1.598214,1.651786,1.598214,1.633929,1.358825,334264000
1989-05-22,1.633929,1.750000,1.616071,1.732143,1.440504,241838800
1989-05-29,1.723214,1.767857,1.678571,1.750000,1.458541,132778800
1989-06-05,1.741071,1.750000,1.651786,1.678571,1.399009,179306400
1989-06-12,1.669643,1.794643,1.553571,1.589286,1.324593,316638000
1989-06-19,1.589286,1.598214,1.500000,1.566964,1.305990,177153200
1989-06-26,1.571429,1.580357,1.410714,1.473214,1.227853,236227600
1989-07-03,1.491071,1.500000,1.428571,1.473214,1.227853,111885200
1989-07-10,1.464286,1.473214,1.410714,1.455357,1.212970,263625600
1989-07-17,1.455357,1.473214,1.383929,1.428571,1.190645,305684400
1989-07-24,1.419643,1.419643,1.348214,1.406250,1.172042,212996000
1989-07-31,1.401786,1.526786,1.392857,1.526786,1.272502,177276400
1989-08-07,1.535714,1.633929,1.473214,1.495536,1.246457,238002800
1989-08-14,1.482143,1.517857,1.428571,1.508929,1.257620,156119600
1989-08-21,1.508929,1.607143,1.500000,1.598214,1.332035,186905600
1989-08-28,1.589286,1.607143,1.562500,1.593750,1.331464,126268800
1989-09-04,1.589286,1.625000,1.571429,1.607143,1.342653,92825600
1989-09-11,1.598214,1.669643,1.580357,1.607143,1.342653,146756400
1989-09-18,1.589286,1.642857,1.535714,1.602679,1.338923,133890400
1989-09-25,1.598214,1.633929,1.571429,1.589286,1.327735,113209600
1989-10-02,1.589286,1.723214,1.540179,1.718750,1.435893,268514400
1989-10-09,1.714286,1.799107,1.607143,1.633929,1.365030,230848800
1989-10-16,1.598214,1.767857,1.517857,1.714286,1.432163,298099200
1989-10-23,1.714286,1.732143,1.589286,1.616071,1.350112,189056000
1989-10-30,1.625000,1.669643,1.535714,1.544643,1.290439,216871200
1989-11-06,1.553571,1.678571,1.535714,1.669643,1.394867,142522800
1989-11-13,1.660714,1.687500,1.562500,1.598214,1.335194,108827600
1989-11-20,1.607143,1.660714,1.589286,1.598214,1.338485,93528400
1989-11-27,1.598214,1.616071,1.517857,1.571429,1.316052,150785600
1989-12-04,1.562500,1.633929,1.464286,1.491071,1.248754,246276800
1989-12-11,1.464286,1.482143,1.160714,1.205357,1.009472,722027600
1989-12-18,1.205357,1.330357,1.205357,1.303571,1.091725,306446000
1989-12-25,1.312500,1.312500,1.223214,1.258929,1.054337,173989200
1990-01-01,1.258929,1.383929,1.250000,1.348214,1.129112,184004800
1990-01-08,1.339286,1.357143,1.205357,1.232143,1.031905,192595200
1990-01-15,1.232143,1.276786,1.151786,1.223214,1.024427,277928000
1990-01-22,1.214286,1.241071,1.151786,1.169643,0.979562,187266800
1990-01-29,1.178571,1.241071,1.147321,1.223214,1.024427,153966400
1990-02-05,1.223214,1.258929,1.151786,1.223214,1.024427,210708400
1990-02-12,1.223214,1.250000,1.196429,1.205357,1.009472,124580400
1990-02-19,1.196429,1.232143,1.160714,1.187500,0.997722,161072800
1990-02-26,1.178571,1.241071,1.178571,1.205357,1.012726,142923200
1990-03-05,1.196429,1.339286,1.196429,1.316964,1.106496,249256000
1990-03-12,1.330357,1.455357,1.294643,1.437500,1.207769,294828800
1990-03-19,1.446429,1.535714,1.428571,1.508929,1.267782,358873200
1990-03-26,1.517857,1.549107,1.428571,1.437500,1.207769,158961600
1990-04-02,1.428571,1.500000,1.410714,1.424107,1.196517,166160400
1990-04-09,1.419643,1.571429,1.410714,1.544643,1.297789,165440800
1990-04-16,1.553571,1.580357,1.419643,1.437500,1.207769,339110800
1990-04-23,1.437500,1.446429,1.361607,1.397321,1.174012,205808400
1990-04-30,1.401786,1.455357,1.392857,1.428571,1.200268,192819200
1990-05-07,1.419643,1.526786,1.419643,1.522321,1.279035,184993200
1990-05-14,1.526786,1.526786,1.410714,1.419643,1.192766,218780800
1990-05-21,1.410714,1.517857,1.383929,1.428571,1.200268,310634800
1990-05-28,1.428571,1.500000,1.401786,1.455357,1.226166,195087200
1990-06-04,1.455357,1.464286,1.339286,1.366071,1.150942,302730400
1990-06-11,1.348214,1.455357,1.348214,1.410714,1.188554,186586400
1990-06-18,1.401786,1.522321,1.370536,1.482143,1.248734,228984000
1990-06-25,1.482143,1.602679,1.437500,1.598214,1.346527,230403600
1990-07-02,1.589286,1.607143,1.544643,1.598214,1.346527,137858000
1990-07-09,1.607143,1.705357,1.598214,1.669643,1.406706,334121200
1990-07-16,1.669643,1.683036,1.428571,1.464286,1.233689,345688000
1990-07-23,1.464286,1.544643,1.428571,1.477679,1.244973,177920400
1990-07-30,1.455357,1.562500,1.419643,1.473214,1.241212,191766400
1990-08-06,1.392857,1.455357,1.366071,1.383929,1.165987,169954400
1990-08-13,1.357143,1.437500,1.276786,1.303571,1.098285,179085200
1990-08-20,1.303571,1.339286,1.196429,1.267857,1.068194,143984400
1990-08-27,1.312500,1.370536,1.285714,1.321429,1.116696,142660000
1990-09-03,1.303571,1.339286,1.254464,1.299107,1.097833,73150000
1990-09-10,1.321429,1.321429,1.178571,1.214286,1.026153,141458800
1990-09-17,1.214286,1.258929,1.107143,1.125000,0.950701,159885600
1990-09-24,1.125000,1.125000,0.973214,1.035714,0.875248,177242800
1990-10-01,1.053571,1.142857,0.937500,1.000000,0.845067,251966400
1990-10-08,1.026786,1.044643,0.910714,1.008929,0.852612,191161600
1990-10-15,1.017857,1.133929,0.866071,1.120536,0.946928,516012000
1990-10-22,1.125000,1.125000,1.058036,1.071429,0.905429,212318400
1990-10-29,1.080357,1.156250,1.031250,1.133929,0.958246,152387200
1990-11-05,1.151786,1.276786,1.142857,1.267857,1.071425,242424000
1990-11-12,1.267857,1.330357,1.241071,1.254464,1.060107,205632000
1990-11-19,1.267857,1.321429,1.241071,1.299107,1.101508,138488000
1990-11-26,1.285714,1.375000,1.285714,1.312500,1.112864,167291600
1990-12-03,1.330357,1.526786,1.321429,1.517857,1.286986,349462400
1990-12-10,1.508929,1.517857,1.392857,1.424107,1.207495,272157200
1990-12-17,1.392857,1.616071,1.392857,1.607143,1.362691,309990800
1990-12-24,1.598214,1.607143,1.526786,1.535714,1.302126,80844400
1990-12-31,1.535714,1.580357,1.500000,1.544643,1.309697,122740800
1991-01-07,1.535714,1.687500,1.517857,1.678571,1.423255,434932400
1991-01-14,1.642857,1.883929,1.642857,1.794643,1.521671,582111600
1991-01-21,1.776786,1.915179,1.776786,1.910714,1.620088,363510000
1991-01-28,1.901786,2.066964,1.866071,1.991071,1.688222,378238000
1991-02-04,1.991071,2.151786,1.955357,2.138393,1.813135,420064400
1991-02-11,2.142857,2.196429,2.026786,2.058036,1.745000,386654800
1991-02-18,2.053571,2.223214,2.049107,2.133929,1.813163,215832400
1991-02-25,2.151786,2.160714,2.008929,2.062500,1.752471,284289600
1991-03-04,2.071429,2.437500,2.035714,2.321429,1.972479,424429600
1991-03-11,2.303571,2.410714,2.223214,2.366071,2.010411,253876000
1991-03-18,2.348214,2.508929,2.223214,2.258929,1.919373,408209200
1991-03-25,2.267857,2.508929,2.258929,2.428571,2.063517,184601200
1991-04-01,2.428571,2.598214,2.410714,2.477679,2.105242,243706400
1991-04-08,2.473214,2.616071,2.383929,2.562500,2.177313,282909200
1991-04-15,2.205357,2.321429,2.125000,2.129464,1.809370,794558800
1991-04-22,2.125000,2.250000,2.062500,2.093750,1.779024,260050000
1991-04-29,2.089286,2.151786,1.678571,1.750000,1.486945,960341200
1991-05-06,1.732143,1.901786,1.723214,1.830357,1.555224,284883200
1991-05-13,1.866071,1.919643,1.660714,1.678571,1.426254,458357200
1991-05-20,1.687500,1.696429,1.571429,1.638393,1.392114,286255200
1991-05-27,1.642857,1.705357,1.616071,1.678571,1.429908,232912400
1991-06-03,1.678571,1.767857,1.629464,1.647321,1.403287,214723600
1991-06-10,1.642857,1.683036,1.455357,1.468750,1.251170,307073200
1991-06-17,1.464286,1.544643,1.455357,1.500000,1.277791,235071200
1991-06-24,1.491071,1.553571,1.437500,1.482143,1.262579,266047600
1991-07-01,1.508929,1.642857,1.491071,1.629464,1.388076,239223600
1991-07-08,1.616071,1.723214,1.607143,1.669643,1.422302,242191600
1991-07-15,1.669643,1.669643,1.508929,1.642857,1.399485,274162000
1991-07-22,1.633929,1.660714,1.589286,1.602679,1.365258,128304400
1991-07-29,1.616071,1.794643,1.589286,1.785714,1.521179,242351200
1991-08-05,1.776786,1.848214,1.705357,1.812500,1.543997,219164400
1991-08-12,1.812500,1.964286,1.803571,1.901786,1.620055,233545200
1991-08-19,1.767857,1.982143,1.732143,1.892857,1.612450,287837200
1991-08-26,1.892857,1.937500,1.866071,1.892857,1.616095,122256400
1991-09-02,1.883929,1.901786,1.803571,1.839286,1.570357,86329600
1991-09-09,1.848214,1.910714,1.732143,1.736607,1.482691,193317600
1991-09-16,1.758929,1.821429,1.660714,1.808036,1.543676,207256000
1991-09-23,1.785714,1.812500,1.723214,1.750000,1.494126,95564000
1991-09-30,1.758929,1.848214,1.696429,1.723214,1.471256,118235600
1991-10-07,1.714286,1.750000,1.660714,1.732143,1.478880,161742000
1991-10-14,1.750000,1.982143,1.741071,1.964286,1.677080,299882800
1991-10-21,1.973214,2.008929,1.812500,1.830357,1.562733,194650400
1991-10-28,1.839286,1.883929,1.767857,1.821429,1.555111,190103200
1991-11-04,1.812500,1.919643,1.696429,1.901786,1.623718,330061200
1991-11-11,1.910714,1.973214,1.776786,1.785714,1.524618,240626400
1991-11-18,1.785714,1.875000,1.776786,1.830357,1.562733,224246400
1991-11-25,1.821429,1.866071,1.785714,1.812500,1.551214,78758400
1991-12-02,1.812500,1.857143,1.732143,1.741071,1.490082,149623600
1991-12-09,1.750000,1.812500,1.732143,1.799107,1.539752,122970400
1991-12-16,1.799107,1.857143,1.785714,1.794643,1.535931,151286800
1991-12-23,1.803571,1.991071,1.785714,1.964286,1.681119,148492400
1991-12-30,1.964286,2.151786,1.964286,2.107143,1.803382,185390800
1992-01-06,2.098214,2.232143,2.053571,2.223214,1.902721,223297200
1992-01-13,2.223214,2.464286,2.196429,2.312500,1.979135,462322000
1992-01-20,2.303571,2.348214,2.178571,2.308036,1.975315,225848000
1992-01-27,2.312500,2.348214,2.241071,2.312500,1.979135,158351200
1992-02-03,2.312500,2.383929,2.241071,2.285714,1.956211,188311200
1992-02-10,2.285714,2.339286,2.223214,2.290179,1.960032,123754400
1992-02-17,2.294643,2.339286,2.205357,2.321429,1.990498,111616400
1992-02-24,2.366071,2.500000,2.330357,2.410714,2.067056,210067200
1992-03-02,2.419643,2.446429,2.250000,2.285714,1.959875,168728000
1992-03-09,2.276786,2.312500,2.196429,2.254464,1.933080,148845200
1992-03-16,2.241071,2.285714,2.205357,2.258929,1.936907,98775600
1992-03-23,2.250000,2.330357,2.160714,2.178571,1.868005,192150000
1992-03-30,2.187500,2.187500,2.044643,2.107143,1.806759,240438800
1992-04-06,2.107143,2.187500,1.955357,1.982143,1.699579,291356800
1992-04-13,1.982143,2.174107,1.973214,2.107143,1.806759,185819200
1992-04-20,2.107143,2.107143,2.000000,2.017857,1.730202,209759200
1992-04-27,2.000000,2.169643,1.892857,2.116071,1.814415,226984800
1992-05-04,2.125000,2.245536,2.116071,2.214286,1.898628,213091200
1992-05-11,2.214286,2.258929,2.151786,2.165179,1.856522,135912000
1992-05-18,2.196429,2.196429,2.098214,2.125000,1.822071,154534800
1992-05-25,2.125000,2.165179,2.098214,2.133929,1.829727,138798800
1992-06-01,2.044643,2.125000,1.910714,1.959821,1.680440,249295200
1992-06-08,1.964286,1.964286,1.910714,1.950893,1.676154,142312800
1992-06-15,1.928571,1.928571,1.562500,1.598214,1.373142,429987600
1992-06-22,1.571429,1.660714,1.526786,1.616071,1.388484,295881600
1992-06-29,1.633929,1.767857,1.616071,1.651786,1.419169,195487600
1992-07-06,1.660714,1.669643,1.553571,1.633929,1.403826,208658800
1992-07-13,1.633929,1.750000,1.593750,1.607143,1.380813,247363200
1992-07-20,1.598214,1.651786,1.562500,1.638393,1.407662,198133600
1992-07-27,1.633929,1.705357,1.616071,1.669643,1.434511,154002800
1992-08-03,1.669643,1.687500,1.482143,1.549107,1.330951,201163200
1992-08-10,1.544643,1.625000,1.535714,1.598214,1.373142,160308400
1992-08-17,1.580357,1.616071,1.562500,1.593750,1.369307,157486000
1992-08-24,1.580357,1.616071,1.544643,1.607143,1.384530,137396000
1992-08-31,1.607143,1.758929,1.598214,1.687500,1.453756,161599200
1992-09-07,1.669643,1.767857,1.660714,1.700893,1.465293,158816000
1992-09-14,1.750000,1.785714,1.616071,1.660714,1.430680,224991200
1992-09-21,1.669643,1.705357,1.616071,1.625000,1.399913,147078400
1992-09-28,1.607143,1.625000,1.535714,1.562500,1.346070,160778800
1992-10-05,1.544643,1.616071,1.482143,1.549107,1.334532,169358000
1992-10-12,1.544643,1.767857,1.544643,1.750000,1.507599,210327600
1992-10-19,1.750000,1.785714,1.714286,1.741071,1.499907,193359600
1992-10-26,1.741071,1.928571,1.732143,1.875000,1.615284,250742800
1992-11-02,1.875000,2.017857,1.839286,1.991071,1.715279,246708000
1992-11-09,2.000000,2.080357,1.955357,2.008929,1.730662,141982400
1992-11-16,2.008929,2.125000,1.959821,2.053571,1.769121,234298400
1992-11-23,2.017857,2.053571,2.000000,2.017857,1.738354,118521200
1992-11-30,2.008929,2.107143,1.986607,2.031250,1.749891,167949600
1992-12-07,2.026786,2.098214,2.017857,2.053571,1.772890,190162000
1992-12-14,2.053571,2.116071,1.946429,2.080357,1.796015,247074800
1992-12-21,2.080357,2.187500,2.071429,2.107143,1.819140,173633600
1992-12-28,2.116071,2.169643,2.098214,2.133929,1.842264,94886400
1993-01-04,2.125000,2.250000,2.044643,2.223214,1.919347,297466400
1993-01-11,2.214286,2.330357,2.142857,2.151786,1.857681,522491200
1993-01-18,2.125000,2.160714,2.071429,2.125000,1.834556,274444800
1993-01-25,2.116071,2.214286,2.098214,2.125000,1.834556,291163600
1993-02-01,2.116071,2.196429,2.008929,2.044643,1.765182,315711200
1993-02-08,2.035714,2.053571,1.919643,1.924107,1.661121,307921600
1993-02-15,1.910714,1.982143,1.839286,1.964286,1.699511,278810000
1993-02-22,1.964286,2.000000,1.861607,1.892857,1.637711,260377600
1993-03-01,1.892857,1.991071,1.883929,1.964286,1.699511,192413200
1993-03-08,1.964286,2.053571,1.964286,2.008929,1.738137,183909600
1993-03-15,2.000000,2.062500,1.910714,1.919643,1.660886,168456400
1993-03-22,1.910714,1.955357,1.875000,1.901786,1.645436,183402800
1993-03-29,1.866071,1.883929,1.767857,1.790179,1.548873,277698400
1993-04-05,1.785714,1.812500,1.732143,1.776786,1.537286,160955200
1993-04-12,1.767857,1.830357,1.669643,1.718750,1.487072,333272800
1993-04-19,1.732143,1.812500,1.723214,1.758929,1.521835,241250800
1993-04-26,1.758929,1.875000,1.732143,1.830357,1.583636,152625200
1993-05-03,1.830357,1.982143,1.821429,1.955357,1.691786,160356000
1993-05-10,1.964286,2.000000,1.892857,1.982143,1.714962,220166800
1993-05-17,1.982143,2.111607,1.946429,2.053571,1.776762,211153600
1993-05-24,2.026786,2.098214,1.977679,2.022321,1.749724,208460000
1993-05-31,2.017857,2.080357,1.946429,1.959821,1.699198,176523200
1993-06-07,1.946429,1.955357,1.526786,1.562500,1.354715,769462400
1993-06-14,1.571429,1.616071,1.419643,1.464286,1.269561,442906800
1993-06-21,1.446429,1.500000,1.410714,1.428571,1.238596,317671200
1993-06-28,1.446429,1.446429,1.348214,1.375000,1.192148,314484800
1993-07-05,1.366071,1.392857,1.294643,1.312500,1.137960,169534400
1993-07-12,1.312500,1.383929,0.946429,0.982143,0.851535,759231200
1993-07-19,1.000000,1.026786,0.910714,0.937500,0.812828,559750800
1993-07-26,0.955357,1.008929,0.928571,0.991071,0.859276,194762400
1993-08-02,1.008929,1.098214,1.000000,1.044643,0.905723,242768400
1993-08-09,1.044643,1.080357,0.928571,0.977679,0.847664,239537200
1993-08-16,0.982143,1.062500,0.964286,1.000000,0.867017,162853600
1993-08-23,1.000000,1.026786,0.937500,0.946429,0.824186,175229600
1993-08-30,0.946429,0.955357,0.901786,0.919643,0.800860,268094400
1993-09-06,0.928571,0.964286,0.906250,0.937500,0.816411,163548000
1993-09-13,0.937500,0.946429,0.839286,0.901786,0.785309,262035200
1993-09-20,0.901786,0.910714,0.852679,0.892857,0.777534,143886400
1993-09-27,0.892857,0.901786,0.803571,0.812500,0.707556,263841200
1993-10-04,0.808036,0.857143,0.785714,0.808036,0.703668,204685600
1993-10-11,0.812500,1.017857,0.812500,1.008929,0.878613,440106800
1993-10-18,1.000000,1.125000,0.973214,1.080357,0.940816,427042000
1993-10-25,1.080357,1.151786,1.035714,1.098214,0.956367,320499200
1993-11-01,1.098214,1.178571,1.080357,1.138393,0.991356,267646400
1993-11-08,1.142857,1.147321,1.062500,1.133929,0.987468,175327600
1993-11-15,1.125000,1.250000,1.125000,1.178571,1.026345,250045600
1993-11-22,1.169643,1.196429,1.116071,1.165179,1.018333,117664400
1993-11-29,1.151786,1.165179,1.107143,1.125000,0.983218,135427600
1993-12-06,1.125000,1.160714,0.991071,1.008929,0.881775,235110400
1993-12-13,1.008929,1.062500,0.991071,1.053571,0.920792,233349200
1993-12-20,1.044643,1.062500,0.946429,0.973214,0.850562,212122400
1993-12-27,0.991071,1.080357,0.973214,1.044643,0.912988,225576400
1994-01-03,1.053571,1.214286,1.035714,1.183036,1.033940,436035600
1994-01-10,1.178571,1.209821,1.062500,1.107143,0.967612,435554000
1994-01-17,1.107143,1.196429,1.026786,1.191964,1.041744,509580400
1994-01-24,1.187500,1.258929,1.178571,1.214286,1.061252,392243600
1994-01-31,1.196429,1.250000,1.151786,1.196429,1.045645,258389600
1994-02-07,1.196429,1.339286,1.196429,1.321429,1.154892,416024000
1994-02-14,1.321429,1.357143,1.294643,1.294643,1.135553,197892800
1994-02-21,1.294643,1.366071,1.267857,1.285714,1.127722,227446800
1994-02-28,1.294643,1.339286,1.241071,1.312500,1.151216,261290400
1994-03-07,1.321429,1.361607,1.285714,1.330357,1.166879,262648400
1994-03-14,1.375000,1.375000,1.276786,1.299107,1.139469,293330800
1994-03-21,1.299107,1.303571,1.169643,1.169643,1.025914,309439200
1994-03-28,1.178571,1.214286,1.125000,1.187500,1.041577,218744400
1994-04-04,1.151786,1.223214,1.133929,1.196429,1.049408,162377600
1994-04-11,1.196429,1.196429,1.071429,1.080357,0.947600,221785200
1994-04-18,1.089286,1.142857,0.964286,1.062500,0.931937,446689600
1994-04-25,1.062500,1.125000,1.053571,1.071429,0.939768,179681600
1994-05-02,1.071429,1.205357,1.053571,1.154018,1.012209,274097600
1994-05-09,1.151786,1.160714,1.044643,1.071429,0.939768,158138400
1994-05-16,1.071429,1.160714,1.026786,1.109375,0.973052,202770400
1994-05-23,1.107143,1.133929,1.053571,1.069196,0.937811,141058400
1994-05-30,1.053571,1.053571,0.955357,0.986607,0.868792,345441600
1994-06-06,0.982143,0.991071,0.910714,0.946429,0.833411,244176800
1994-06-13,0.941964,1.000000,0.924107,0.946429,0.833411,212363200
1994-06-20,0.937500,0.973214,0.883929,0.914618,0.805399,263446400
1994-06-27,0.901786,0.968750,0.879464,0.919643,0.809824,211688400
1994-07-04,0.915179,0.986607,0.910714,0.966518,0.851101,140403200
1994-07-11,0.968750,1.080357,0.941964,1.008929,0.888447,268657200
1994-07-18,1.004464,1.141739,0.941964,1.107143,0.974933,371554400
1994-07-25,1.111607,1.214286,1.093750,1.203125,1.059454,386582000
1994-08-01,1.200893,1.205357,1.147321,1.187500,1.045695,249362400
1994-08-08,1.183036,1.254464,1.178571,1.241071,1.092869,237795600
1994-08-15,1.241071,1.263393,1.214286,1.245536,1.096800,224700000
1994-08-22,1.241071,1.299107,1.223214,1.276786,1.128218,260360800
1994-08-29,1.276786,1.334821,1.236607,1.263393,1.116384,247903600
1994-09-05,1.258929,1.308036,1.250000,1.276786,1.128218,152849200
1994-09-12,1.272321,1.330357,1.250000,1.299107,1.147943,229238800
1994-09-19,1.299107,1.312500,1.200893,1.212054,1.071019,221390400
1994-09-26,1.209821,1.232143,1.191964,1.203125,1.063129,128284800
1994-10-03,1.200893,1.361607,1.160714,1.321429,1.167667,473272800
1994-10-10,1.325893,1.531250,1.321429,1.468750,1.297846,666097600
1994-10-17,1.459821,1.526786,1.388393,1.522321,1.345183,416152800
1994-10-24,1.526786,1.562500,1.482143,1.504464,1.329404,283872400
1994-10-31,1.500000,1.553011,1.428571,1.441964,1.274177,273828800
1994-11-07,1.441964,1.535714,1.433036,1.468750,1.297846,270900000
1994-11-14,1.473214,1.535714,1.415179,1.428571,1.262342,198030000
1994-11-21,1.428571,1.437500,1.299107,1.348214,1.194924,209742400
1994-11-28,1.343750,1.406250,1.272321,1.305804,1.157335,269105200
1994-12-05,1.303571,1.370536,1.241071,1.294643,1.147444,246562400
1994-12-12,1.299107,1.370536,1.267857,1.330357,1.179097,265521200
1994-12-19,1.330357,1.406250,1.330357,1.388393,1.230534,223092800
1994-12-26,1.401786,1.424107,1.366071,1.392857,1.234491,91378000
1995-01-02,1.388393,1.540179,1.352679,1.500000,1.329452,353203200
1995-01-09,1.486607,1.716518,1.464286,1.602679,1.420456,666464400
1995-01-16,1.602679,1.678571,1.517857,1.522321,1.349235,490350000
1995-01-23,1.495536,1.522321,1.392857,1.424107,1.262188,419666800
1995-01-30,1.433036,1.504464,1.424107,1.446429,1.281972,281131200
1995-02-06,1.455357,1.578125,1.410714,1.562500,1.384846,418462800
1995-02-13,1.553571,1.589286,1.517857,1.517857,1.345279,243507600
1995-02-20,1.522321,1.526786,1.375000,1.392857,1.237890,369630800
1995-02-27,1.366071,1.455357,1.357143,1.437500,1.277566,282685200
1995-03-06,1.419643,1.441964,1.348214,1.410714,1.253760,245618800
1995-03-13,1.415179,1.415179,1.232143,1.254464,1.114894,579241600
1995-03-20,1.254464,1.410714,1.250000,1.348214,1.198214,318152800
1995-03-27,1.343750,1.343750,1.209821,1.258929,1.118862,446532800
1995-04-03,1.267857,1.357143,1.200893,1.312500,1.166473,466477200
1995-04-10,1.316964,1.415179,1.290179,1.366071,1.214085,245347200
1995-04-17,1.361607,1.410714,1.272321,1.397321,1.241858,428876000
1995-04-24,1.392857,1.415179,1.330357,1.366071,1.214085,277874800
1995-05-01,1.366071,1.424107,1.339286,1.388393,1.233922,244599600
1995-05-08,1.424107,1.560268,1.419643,1.558036,1.384691,539137200
1995-05-15,1.540179,1.584821,1.517857,1.526786,1.356918,420795200
1995-05-22,1.517857,1.584821,1.508929,1.524554,1.354934,302657600
1995-05-29,1.522321,1.531250,1.464286,1.504464,1.340793,162083600
1995-06-05,1.513393,1.584821,1.504464,1.553571,1.384558,254301600
1995-06-12,1.571429,1.593750,1.549107,1.566964,1.396493,159518800
1995-06-19,1.566964,1.790179,1.553571,1.741071,1.551659,634989600
1995-06-26,1.723214,1.732143,1.620536,1.658482,1.478055,258571600
1995-07-03,1.660714,1.758929,1.633929,1.736607,1.547681,196915600
1995-07-10,1.736607,1.781250,1.647321,1.741071,1.551659,356672400
1995-07-17,1.745536,1.776786,1.535714,1.562500,1.392515,522746000
1995-07-24,1.571429,1.696429,1.562500,1.625000,1.448215,308929600
1995-07-31,1.625000,1.629464,1.553571,1.580357,1.408429,262704400
1995-08-07,1.575893,1.593750,1.495536,1.537946,1.370632,292082000
1995-08-14,1.535714,1.625000,1.531250,1.602679,1.428322,316489600
1995-08-21,1.602679,1.651786,1.575893,1.598214,1.428237,291225200
1995-08-28,1.602679,1.607143,1.517857,1.533482,1.370390,224954800
1995-09-04,1.553571,1.618304,1.526786,1.598214,1.428237,204458800
1995-09-11,1.602679,1.625000,1.267857,1.281250,1.144984,646004800
1995-09-18,1.299107,1.339286,1.281250,1.323661,1.182884,544824000
1995-09-25,1.366071,1.366629,1.241071,1.330357,1.188868,407988000
1995-10-02,1.348214,1.375000,1.272321,1.274554,1.138999,375426800
1995-10-09,1.263393,1.316964,1.200893,1.285714,1.148973,375737600
